,metric,step,run_0,run_1,run_2,run_3,run_4,mean,std
29,rollout/ep_rew_mean,24000.0,0.0,0.0,0.0,0.0,30537.0,6107.4,13656.561565782215
30,rollout/ep_rew_mean,24800.0,0.0,0.0,0.0,0.0,30669.0,6133.8,13715.59376038821
31,rollout/ep_rew_mean,25600.0,0.0,0.0,0.0,0.0,30495.0,6099.0,13637.778594771218
32,rollout/ep_rew_mean,26400.0,0.0,0.0,0.0,0.0,30532.0,6106.4,13654.325497804713
33,rollout/ep_rew_mean,27200.0,0.0,0.0,0.0,0.0,30643.0,6128.6,13703.966206905212
34,rollout/ep_rew_mean,28000.0,0.0,0.0,0.0,0.0,30841.0,6168.2,13792.514498814202
35,rollout/ep_rew_mean,28800.0,0.0,0.0,0.0,0.0,30974.0,6194.8,13851.993907015696
36,rollout/ep_rew_mean,29600.0,0.0,0.0,0.0,0.0,30898.0,6179.6,13818.005673757702
37,rollout/ep_rew_mean,30400.0,0.0,0.0,0.0,0.0,30920.0,6184.0,13827.844372858699
38,rollout/ep_rew_mean,31200.0,0.0,0.0,0.0,0.0,30952.0,6190.4,13842.155207914697
39,rollout/ep_rew_mean,32000.0,0.0,0.0,0.0,0.0,31073.0,6214.6,13896.268052970194
40,rollout/ep_rew_mean,32800.0,0.0,0.0,0.0,0.0,30919.0,6183.8,13827.3971592632
41,rollout/ep_rew_mean,33600.0,0.0,0.0,0.0,0.0,30854.0,6170.8,13798.328275555701
42,rollout/ep_rew_mean,34400.0,0.0,0.0,0.0,0.0,31011.0,6202.2,13868.540810049195
43,rollout/ep_rew_mean,35200.0,0.0,0.0,0.0,0.0,30880.0,6176.0,13809.955829038701
44,rollout/ep_rew_mean,36000.0,0.0,0.0,0.0,0.0,30990.0,6198.0,13859.149324543696
45,rollout/ep_rew_mean,36800.0,0.0,0.0,0.0,0.0,31072.0,6214.4,13895.820839374692
46,rollout/ep_rew_mean,37600.0,0.0,0.0,0.0,0.0,30977.0,6195.4,13853.335547802197
47,rollout/ep_rew_mean,38400.0,0.0,0.0,0.0,0.0,30793.0,6158.6,13771.048246230206
