,metric,step,run_0,run_1,run_2,run_3,run_4,mean,std
28,rollout/ep_rew_mean,14500.0,173024.828125,154639.453125,147045.15625,158029.828125,144822.328125,155512.31875,11177.616839313027
29,rollout/ep_rew_mean,15000.0,172719.5,154205.578125,148728.15625,158233.234375,146780.796875,156133.453125,10314.229673013911
30,rollout/ep_rew_mean,15500.0,172647.34375,154615.765625,149549.1875,158295.296875,147811.328125,156583.784375,9890.42282316689
31,rollout/ep_rew_mean,16000.0,173173.234375,154829.40625,151112.609375,158725.171875,148887.78125,157345.640625,9606.421414676868
32,rollout/ep_rew_mean,16500.0,172887.171875,154762.671875,152121.828125,158666.171875,149212.546875,157530.078125,9263.099764183204
33,rollout/ep_rew_mean,17000.0,173521.125,154857.9375,153180.234375,158944.75,150374.9375,158175.796875,9122.60416060801
34,rollout/ep_rew_mean,17500.0,173425.875,155093.03125,154113.015625,159257.765625,151036.15625,158585.16875,8801.728753099567
35,rollout/ep_rew_mean,18000.0,173486.5,154881.03125,155228.203125,159672.21875,151641.53125,158981.896875,8597.213782043584
36,rollout/ep_rew_mean,18500.0,174487.34375,154900.359375,155899.859375,160156.671875,151820.640625,159452.975,8918.112197773155
37,rollout/ep_rew_mean,19000.0,175406.4375,155340.265625,157568.359375,160283.5,152022.3125,160124.175,9064.09248022995
38,rollout/ep_rew_mean,19500.0,175682.3125,155488.90625,158750.953125,159907.25,152570.296875,160479.94375,8970.818961181958
39,rollout/ep_rew_mean,20000.0,176424.703125,155693.640625,160278.96875,159632.78125,153781.890625,161162.396875,8950.381677745332
40,rollout/ep_rew_mean,20500.0,178940.21875,158450.859375,163686.140625,161582.921875,156421.359375,163816.3,8905.208274043991
41,rollout/ep_rew_mean,21000.0,182395.109375,162034.9375,168792.484375,163852.90625,158524.75,167120.0375,9307.742142411555
42,rollout/ep_rew_mean,21500.0,184374.765625,163861.46875,171174.875,164336.375,160144.890625,168778.475,9584.29700411363
43,rollout/ep_rew_mean,22000.0,186508.3125,164876.390625,175163.109375,165383.640625,162029.515625,170792.19375,10088.79320591704
44,rollout/ep_rew_mean,22500.0,187646.03125,164842.5625,177841.65625,166068.515625,163484.578125,171976.66875,10462.365268541236
45,rollout/ep_rew_mean,23000.0,189703.0625,165125.3125,180765.328125,166754.8125,165439.75,173557.653125,11134.498000853288
46,rollout/ep_rew_mean,23500.0,190659.6875,164629.03125,182406.5,166818.703125,166842.46875,174271.278125,11602.400661686643
47,rollout/ep_rew_mean,24000.0,192625.203125,163787.015625,184746.34375,167147.484375,168093.515625,175279.9125,12652.46807256765
48,rollout/ep_rew_mean,24500.0,194134.125,163704.21875,185624.140625,168016.46875,168926.0625,176081.003125,13099.6313333199
