,metric,step,run_0,run_1,run_2,run_3,run_4,mean,std
34,rollout/ep_rew_mean,71680.0,126580.4609375,122161.296875,120695.234375,142163.75,125132.3984375,127346.628125,8604.731618658672
35,rollout/ep_rew_mean,73728.0,127541.3984375,123489.1640625,122643.1484375,143001.265625,124344.625,128203.9203125,8477.11086078283
36,rollout/ep_rew_mean,75776.0,128205.3984375,124230.15625,123283.765625,142754.140625,125048.421875,128704.3765625,8068.651132604669
37,rollout/ep_rew_mean,77824.0,130126.3515625,125345.6875,124131.0546875,143413.90625,126172.6328125,129837.9265625,7914.755051834257
38,rollout/ep_rew_mean,79872.0,130646.1171875,125816.7109375,125438.828125,144457.28125,127698.2578125,130811.4390625,7901.589953171933
39,rollout/ep_rew_mean,81920.0,131038.8125,127787.90625,127269.0625,144702.09375,128483.1015625,131856.1953125,7325.56731780201
40,rollout/ep_rew_mean,83968.0,133497.453125,128305.359375,128036.1953125,146339.46875,130030.9296875,133241.88125,7638.565630116809
41,rollout/ep_rew_mean,86016.0,134362.0625,129322.4765625,128646.8203125,146204.046875,131512.359375,134009.553125,7172.752387059865
42,rollout/ep_rew_mean,88064.0,135625.203125,130089.9140625,129292.765625,147213.46875,132721.84375,134988.6390625,7270.32524245757
43,rollout/ep_rew_mean,90112.0,137069.859375,131122.765625,130267.765625,148101.578125,133783.25,136069.04375,7230.644225133002
44,rollout/ep_rew_mean,92160.0,137678.6875,131420.265625,131674.890625,148588.125,135815.40625,137035.475,6993.4335855852105
45,rollout/ep_rew_mean,94208.0,138351.703125,132238.71875,132026.71875,149883.484375,137782.125,138056.55,7249.910801439767
46,rollout/ep_rew_mean,96256.0,139118.125,132420.625,132222.5625,150838.03125,138414.28125,138602.725,7565.194993762709
