,metric,step,run_0,run_1,run_2,run_3,run_4,mean,std
0,rollout/ep_rew_mean,800.0,12675.41015625,61008.6875,864.1036987304688,14435.25,49685.12890625,27733.716052246094,26051.2288336083
1,rollout/ep_rew_mean,1600.0,6337.705078125,51079.34375,432.0518493652344,7217.625,41305.0625,21274.357635498047,23155.255165634953
2,rollout/ep_rew_mean,2400.0,4225.13671875,34461.23046875,288.0345764160156,4811.75,38861.7109375,16529.572540283203,18525.407032367253
3,rollout/ep_rew_mean,3200.0,3168.8525390625,25845.921875,216.0259246826172,3608.8125,39621.28125,14492.178817749023,17398.657938952874
4,rollout/ep_rew_mean,4000.0,2535.08203125,20676.736328125,172.82073974609375,2887.050048828125,39102.02734375,13074.743298339843,16707.35595392382
5,rollout/ep_rew_mean,4800.0,2112.568359375,17230.615234375,144.0172882080078,2405.875,39080.85546875,12194.786270141602,16514.50290820308
6,rollout/ep_rew_mean,5600.0,1810.7728271484375,14769.09765625,123.44338989257812,2062.1787109375,39615.734375,11676.245391845703,16683.868263500128
7,rollout/ep_rew_mean,6400.0,1584.42626953125,12922.9609375,108.0129623413086,1804.40625,40207.515625,11325.464408874512,16941.77135855344
8,rollout/ep_rew_mean,7200.0,1408.37890625,11487.076171875,96.01152801513672,1603.916748046875,40223.34765625,10963.746202087403,16980.998645742453
9,rollout/ep_rew_mean,8000.0,1267.541015625,10338.3681640625,86.41036987304688,1443.5250244140625,40348.51171875,10696.871258544921,17076.78886733984
10,rollout/ep_rew_mean,8800.0,1152.31005859375,9398.5166015625,78.55488586425781,1312.2955322265625,40169.1015625,10422.155728149413,17042.874562734632
11,rollout/ep_rew_mean,9600.0,1056.2841796875,8615.3076171875,72.0086441040039,1202.9375,40523.76171875,10294.059931945802,17241.870692491048
12,rollout/ep_rew_mean,10400.0,975.0315551757812,7952.59130859375,66.46952056884766,1110.4039306640625,40558.47265625,10132.593794250488,17299.380258790123
13,rollout/ep_rew_mean,11200.0,905.3864135742188,7384.548828125,61.72169494628906,1031.08935546875,40611.4375,9998.83675842285,17362.484081979033
14,rollout/ep_rew_mean,12000.0,845.02734375,6892.24560546875,57.60691452026367,962.3500366210938,40362.34375,9823.914730072021,17289.583907094955
15,rollout/ep_rew_mean,12800.0,792.213134765625,6461.48046875,54.0064811706543,902.203125,40649.0703125,9771.794704437256,17450.660999084892
16,rollout/ep_rew_mean,13600.0,745.6123657226562,6081.3935546875,50.82963180541992,849.1323852539062,40466.7734375,9638.748274993897,17401.83399619517
17,rollout/ep_rew_mean,14400.0,704.189453125,5743.5380859375,48.00576400756836,801.9583740234375,41358.89453125,9731.317241668701,17826.91108180705
18,rollout/ep_rew_mean,15200.0,667.1268310546875,5441.24658203125,45.47914123535156,759.75,41309.7421875,9644.668948364259,17832.751575191473
19,rollout/ep_rew_mean,16000.0,633.7705078125,5169.18408203125,43.20518493652344,721.7625122070312,41566.7578125,9626.936019897461,17972.554119612247
20,rollout/ep_rew_mean,16800.0,603.5909423828125,4923.03271484375,41.147796630859375,687.3928833007812,42288.578125,9708.748492431641,18317.338975968156
21,rollout/ep_rew_mean,17600.0,576.155029296875,4699.25830078125,39.277442932128906,656.1477661132812,41961.82421875,9586.532551574706,18194.324085803593
22,rollout/ep_rew_mean,18400.0,551.1047973632812,4494.94287109375,37.569725036621094,627.6195678710938,41776.52734375,9497.552861022948,18132.596552078197
23,rollout/ep_rew_mean,19200.0,528.14208984375,4307.65380859375,36.00432205200195,601.46875,41979.58984375,9490.5717628479,18242.320835702612
24,rollout/ep_rew_mean,20000.0,507.0163879394531,4135.34765625,34.56414794921875,577.4100341796875,42274.40625,9505.748895263672,18391.722841910385
25,rollout/ep_rew_mean,20800.0,0.0,1695.0,0.0,0.0,43054.0,8949.8,19078.950054968955
26,rollout/ep_rew_mean,21600.0,0.0,49.0,0.0,0.0,43886.0,8787.0,19620.94895768296
27,rollout/ep_rew_mean,22400.0,0.0,0.0,0.0,0.0,44179.0,8835.8,19757.44943559264
28,rollout/ep_rew_mean,23200.0,0.0,0.0,0.0,0.0,44026.0,8805.2,19689.02575548115
29,rollout/ep_rew_mean,24000.0,0.0,0.0,0.0,0.0,43994.0,8798.8,19674.714920425147
30,rollout/ep_rew_mean,24800.0,0.0,0.0,0.0,0.0,43845.0,8769.0,19608.080094695655
31,rollout/ep_rew_mean,25600.0,0.0,0.0,0.0,0.0,43747.0,8749.4,19564.25316233666
32,rollout/ep_rew_mean,26400.0,0.0,0.0,0.0,0.0,43770.0,8754.0,19574.53907503316
33,rollout/ep_rew_mean,27200.0,0.0,0.0,0.0,0.0,43610.0,8722.0,19502.984899753166
34,rollout/ep_rew_mean,28000.0,0.0,0.0,0.0,0.0,43997.0,8799.4,19676.05656121165
35,rollout/ep_rew_mean,28800.0,0.0,0.0,0.0,0.0,43804.0,8760.8,19589.744337280157
36,rollout/ep_rew_mean,29600.0,0.0,0.0,0.0,0.0,43896.0,8779.2,19630.887988066155
37,rollout/ep_rew_mean,30400.0,0.0,0.0,0.0,0.0,43842.0,8768.4,19606.738453909154
38,rollout/ep_rew_mean,31200.0,0.0,0.0,0.0,0.0,44329.0,8865.8,19824.531474917632
39,rollout/ep_rew_mean,32000.0,0.0,0.0,0.0,0.0,44917.0,8983.4,20087.49306907161
40,rollout/ep_rew_mean,32800.0,0.0,0.0,0.0,0.0,44699.0,8939.8,19990.000505252618
41,rollout/ep_rew_mean,33600.0,0.0,0.0,0.0,0.0,45031.0,9006.2,20138.475418958606
42,rollout/ep_rew_mean,34400.0,0.0,0.0,0.0,0.0,44548.0,8909.6,19922.47125233213
43,rollout/ep_rew_mean,35200.0,0.0,0.0,0.0,0.0,44843.0,8968.6,20054.399263004616
44,rollout/ep_rew_mean,36000.0,0.0,0.0,0.0,0.0,45247.0,9049.4,20235.073555586598
45,rollout/ep_rew_mean,36800.0,0.0,0.0,0.0,0.0,44788.0,8957.6,20029.802515252115
46,rollout/ep_rew_mean,37600.0,0.0,0.0,0.0,0.0,45195.0,9039.0,20211.818448620597
47,rollout/ep_rew_mean,38400.0,0.0,0.0,0.0,0.0,45559.0,9111.8,20374.60419738258
48,rollout/ep_rew_mean,39200.0,0.0,0.0,0.0,0.0,45564.0,9112.8,20376.840265360082
49,rollout/ep_rew_mean,40000.0,0.0,0.0,0.0,0.0,45759.0,9151.8,20464.046916482574
50,rollout/ep_rew_mean,40800.0,0.0,0.0,0.0,0.0,44580.0,8916.0,19936.782087388125
51,rollout/ep_rew_mean,41600.0,0.0,0.0,0.0,0.0,44210.0,8842.0,19771.31305705314
52,rollout/ep_rew_mean,42400.0,0.0,0.0,0.0,0.0,44530.0,8906.0,19914.42140761313
53,rollout/ep_rew_mean,43200.0,0.0,0.0,0.0,0.0,44751.0,8950.2,20013.255612218618
54,rollout/ep_rew_mean,44000.0,0.0,0.0,0.0,0.0,45275.0,9055.0,20247.595536260596
55,rollout/ep_rew_mean,44800.0,0.0,0.0,0.0,0.0,45451.0,9090.2,20326.30512906859
56,rollout/ep_rew_mean,45600.0,0.0,0.0,0.0,0.0,45650.0,9130.0,20415.30063457308
57,rollout/ep_rew_mean,46400.0,0.0,0.0,0.0,0.0,45565.0,9113.0,20377.287478955583
58,rollout/ep_rew_mean,47200.0,0.0,0.0,0.0,0.0,45881.0,9176.2,20518.60697513357
59,rollout/ep_rew_mean,48000.0,0.0,0.0,0.0,0.0,45533.0,9106.6,20362.976643899587
