,metric,step,run_0,run_1,run_2,run_3,run_4,mean,std
24,rollout/ep_rew_mean,51200.0,52067.91796875,52391.3359375,56964.5625,52929.91796875,54411.71875,53753.090625,2007.4323490005595
25,rollout/ep_rew_mean,53248.0,53962.53515625,54429.5703125,59783.984375,54924.09765625,56663.41796875,55952.72109375,2372.897117597434
26,rollout/ep_rew_mean,55296.0,55851.18359375,56193.16015625,61753.7890625,56860.05078125,58740.44140625,57879.725,2436.617625611861
27,rollout/ep_rew_mean,57344.0,57093.3359375,58437.80078125,63824.54296875,59174.328125,60983.01171875,59902.60390625,2603.694844835135
28,rollout/ep_rew_mean,59392.0,59423.7890625,60732.20703125,66499.6015625,61519.546875,63348.48828125,62304.7265625,2742.058555532892
29,rollout/ep_rew_mean,61440.0,63386.08203125,62759.05078125,69187.6328125,64426.27734375,64947.375,64941.28359375,2523.7641618375324
30,rollout/ep_rew_mean,63488.0,65486.65234375,64525.32421875,71142.234375,66749.1484375,66926.296875,66965.93125,2531.546080304729
31,rollout/ep_rew_mean,65536.0,67261.578125,66385.1796875,72677.53125,68924.6796875,68484.8984375,68746.7734375,2415.264803611339
32,rollout/ep_rew_mean,67584.0,69257.6328125,68556.1640625,74538.8046875,71141.0390625,69725.234375,70643.775,2373.9078691301743
33,rollout/ep_rew_mean,69632.0,71951.4375,70544.6953125,76577.640625,73099.1015625,72291.7265625,72892.9203125,2257.3025357214874
34,rollout/ep_rew_mean,71680.0,74175.734375,72653.6953125,77793.3515625,75053.3125,73966.9765625,74728.6140625,1916.3181148089102
35,rollout/ep_rew_mean,73728.0,76419.9296875,74651.15625,79313.8359375,76883.921875,75920.828125,76637.934375,1712.4553832060665
36,rollout/ep_rew_mean,75776.0,78366.6640625,76748.3984375,81423.375,79186.234375,78149.3828125,78774.8109375,1721.0645447919983
37,rollout/ep_rew_mean,77824.0,80970.265625,78880.734375,83236.375,81299.21875,79823.640625,80842.046875,1646.3711120221274
38,rollout/ep_rew_mean,79872.0,82534.2421875,80678.4375,85090.0703125,82442.2109375,81421.5703125,82433.30625,1671.2148708114664
39,rollout/ep_rew_mean,81920.0,83851.7578125,82634.984375,87064.53125,83672.6875,82488.7109375,83942.534375,1847.3773164733202
40,rollout/ep_rew_mean,83968.0,86638.875,84693.9296875,88587.4609375,85031.484375,83480.6953125,85686.4890625,1974.9941844582222
41,rollout/ep_rew_mean,86016.0,88196.3984375,87100.3046875,90775.7734375,86520.84375,84386.5078125,87395.965625,2343.8154549818373
42,rollout/ep_rew_mean,88064.0,89093.921875,89493.3359375,92805.4375,87856.0859375,85727.0078125,88995.1578125,2586.235499725476
43,rollout/ep_rew_mean,90112.0,89906.7109375,90870.0078125,94171.8359375,89854.046875,86894.9296875,90339.50625,2610.377033290903
44,rollout/ep_rew_mean,92160.0,91060.890625,92736.1953125,96102.421875,91452.53125,87934.046875,91857.2171875,2957.3441373145583
45,rollout/ep_rew_mean,94208.0,92564.90625,94587.5390625,97340.09375,93487.359375,89604.2734375,93516.834375,2827.494022840798
46,rollout/ep_rew_mean,96256.0,94338.8046875,95967.7265625,98290.3359375,94043.5859375,90549.3359375,94637.9578125,2840.2354766450208
47,rollout/ep_rew_mean,98304.0,95505.109375,97378.0703125,99540.859375,95789.3984375,91867.734375,96016.234375,2819.5892462137995
48,rollout/ep_rew_mean,100352.0,97074.125,99203.6640625,100881.453125,96940.8984375,93513.03125,97522.634375,2771.4625554957242
49,rollout/ep_rew_mean,102400.0,97326.671875,100905.3828125,101291.03125,98090.859375,94685.0,98459.7890625,2723.3232114282373
50,rollout/ep_rew_mean,104448.0,98280.65625,101891.0859375,102130.4375,99305.796875,95960.015625,99513.5984375,2583.19435118964
51,rollout/ep_rew_mean,106496.0,99562.0703125,102510.234375,102936.875,100906.078125,97454.8359375,100674.01875,2244.1939026707173
52,rollout/ep_rew_mean,108544.0,101357.46875,104036.484375,102790.5859375,101902.796875,98036.546875,101624.7765625,2247.1975393116813
53,rollout/ep_rew_mean,110592.0,103778.7109375,104836.4921875,104448.609375,103216.359375,99579.7890625,103171.9921875,2102.041333656905
54,rollout/ep_rew_mean,112640.0,105463.1484375,104717.8046875,105819.859375,104627.2890625,100850.265625,104295.6734375,1990.2976760465062
55,rollout/ep_rew_mean,114688.0,106686.5625,105948.1328125,107030.3828125,104870.4140625,101978.6953125,105302.8375,2034.2335801670365
56,rollout/ep_rew_mean,116736.0,107200.734375,105801.234375,107929.6796875,106729.9296875,103830.5859375,106298.4328125,1581.042260244937
57,rollout/ep_rew_mean,118784.0,108437.59375,106091.03125,109242.6953125,108152.5,104266.0625,107237.9765625,2027.4422633970842
58,rollout/ep_rew_mean,120832.0,109260.921875,106187.4375,110129.171875,108810.96875,104801.6640625,107838.0328125,2245.2469740541937
59,rollout/ep_rew_mean,122880.0,111304.484375,106533.5234375,111174.28125,110300.46875,106222.1640625,109106.984375,2523.490489629636
60,rollout/ep_rew_mean,124928.0,111989.6796875,106825.3359375,111623.140625,111655.953125,107346.4765625,109888.1171875,2568.6903873374376
61,rollout/ep_rew_mean,126976.0,112936.6015625,106716.71875,112692.265625,112675.9453125,107349.0234375,110474.1109375,3151.0439874811746
62,rollout/ep_rew_mean,129024.0,112819.9765625,107181.3359375,114630.3203125,113703.4140625,108123.6875,111291.746875,3399.6240776461627
63,rollout/ep_rew_mean,131072.0,113470.8515625,108477.8671875,115182.1015625,114196.859375,108662.8203125,111998.1,3188.163089933245
64,rollout/ep_rew_mean,133120.0,113445.609375,109671.7578125,115763.7109375,115366.125,108877.46875,112624.934375,3193.912265050817
65,rollout/ep_rew_mean,135168.0,113861.2421875,110302.203125,116603.1015625,116244.2265625,109065.5625,113215.2671875,3419.623209293149
66,rollout/ep_rew_mean,137216.0,114342.40625,111130.2421875,117669.4921875,116614.671875,109476.7109375,113846.7046875,3499.8957323484356
67,rollout/ep_rew_mean,139264.0,114986.2421875,112297.0390625,117122.7578125,116276.4140625,110480.6328125,114232.6171875,2780.369515342467
68,rollout/ep_rew_mean,141312.0,115632.8984375,113438.0703125,117895.6875,117262.8671875,110957.6796875,115037.440625,2858.281970592315
69,rollout/ep_rew_mean,143360.0,116478.4140625,114332.734375,118925.6953125,118300.4765625,111471.5546875,115901.775,3054.4687079293717
70,rollout/ep_rew_mean,145408.0,117292.1953125,115428.7421875,120012.640625,118461.109375,112489.921875,116736.921875,2905.160389265904
71,rollout/ep_rew_mean,147456.0,118267.390625,116038.9921875,120106.9921875,119050.328125,113321.8203125,117357.1046875,2705.47814211006
72,rollout/ep_rew_mean,149504.0,118572.0546875,116724.6875,121121.6484375,119653.5234375,113489.515625,117912.2859375,2946.968687362187
73,rollout/ep_rew_mean,151552.0,118854.078125,117228.9140625,121193.4375,120319.1484375,113545.3203125,118228.1796875,3020.114102872018
74,rollout/ep_rew_mean,153600.0,119268.3046875,117537.7109375,121687.03125,121282.109375,114085.46875,118772.125,3103.6840679538655
75,rollout/ep_rew_mean,155648.0,120103.2734375,118839.28125,122045.5703125,122086.734375,114681.328125,119551.2375,3048.6916571525967
76,rollout/ep_rew_mean,157696.0,120867.2265625,120207.6953125,122647.0234375,122780.578125,113985.8828125,120097.68125,3593.5868033699276
77,rollout/ep_rew_mean,159744.0,120470.7734375,119915.390625,123200.3984375,122621.109375,114875.5,120216.634375,3292.696420796358
78,rollout/ep_rew_mean,161792.0,120585.375,121084.953125,123780.125,123985.078125,115087.265625,120904.559375,3596.3106295499374
79,rollout/ep_rew_mean,163840.0,121071.78125,122133.71875,124957.140625,124723.0625,115460.703125,121669.28125,3848.8553482906354
80,rollout/ep_rew_mean,165888.0,121100.421875,123237.1796875,126040.2734375,125330.9453125,116008.2578125,122343.415625,4033.3039648274553
81,rollout/ep_rew_mean,167936.0,121527.09375,123110.8671875,126546.53125,125830.8515625,116869.2890625,122776.9265625,3876.5370060558002
82,rollout/ep_rew_mean,169984.0,122082.546875,124279.546875,127105.59375,125657.359375,117262.8984375,123277.5890625,3838.146532838988
83,rollout/ep_rew_mean,172032.0,122747.2890625,126175.7421875,128326.515625,126027.7109375,118161.5390625,124287.759375,3962.5461097644375
84,rollout/ep_rew_mean,174080.0,123476.6015625,125716.2265625,129366.4921875,126449.109375,118438.0546875,124689.296875,4079.7162712998906
85,rollout/ep_rew_mean,176128.0,123586.8125,125524.1015625,129242.390625,127061.171875,118917.5390625,124866.403125,3918.710869103341
86,rollout/ep_rew_mean,178176.0,124664.3125,125877.9140625,129528.921875,128378.7578125,119952.4453125,125680.4703125,3740.7608182196304
87,rollout/ep_rew_mean,180224.0,125568.21875,127407.1484375,130553.234375,128820.125,120110.21875,126491.7890625,4010.355059879216
88,rollout/ep_rew_mean,182272.0,126318.2890625,127176.5078125,130910.15625,128920.2265625,120870.1953125,126839.075,3772.184313819291
89,rollout/ep_rew_mean,184320.0,126673.65625,127661.921875,131625.015625,129690.7109375,121028.625,127335.9859375,4008.3731841010035
90,rollout/ep_rew_mean,186368.0,127645.1796875,129022.203125,132132.90625,129625.2109375,120411.9765625,127767.4953125,4421.561626990034
91,rollout/ep_rew_mean,188416.0,128547.96875,129451.859375,133059.5,130523.5390625,119868.2421875,128290.221875,5001.982019240661
92,rollout/ep_rew_mean,190464.0,129252.875,130201.015625,132919.453125,131602.390625,120320.9296875,128859.3328125,4971.625973019349
93,rollout/ep_rew_mean,192512.0,129804.2421875,129906.875,133947.59375,132023.1875,121061.0625,129348.5921875,4937.274561940808
94,rollout/ep_rew_mean,194560.0,130391.75,130927.890625,134828.328125,132053.4375,121092.7265625,129858.8265625,5190.945904087481
95,rollout/ep_rew_mean,196608.0,130611.8984375,130703.421875,135425.453125,133034.5,121087.9296875,130172.640625,5449.516657960539
96,rollout/ep_rew_mean,198656.0,130672.7109375,130870.5859375,135199.5,133520.296875,121403.9375,130333.40625,5337.935979485671
97,rollout/ep_rew_mean,200704.0,132576.984375,131706.921875,136171.34375,133983.203125,121903.75,131268.440625,5500.235848097096
98,rollout/ep_rew_mean,202752.0,132657.4375,133071.03125,136291.46875,134872.03125,122433.4921875,131865.0921875,5469.727385239181
99,rollout/ep_rew_mean,204800.0,132586.1875,132399.171875,135121.328125,134801.390625,122517.1171875,131485.0390625,5164.60490426312
100,rollout/ep_rew_mean,206848.0,132328.375,131781.546875,135831.484375,135239.8125,123095.6640625,131655.3765625,5099.646590180419
101,rollout/ep_rew_mean,208896.0,132774.4375,131782.34375,136042.640625,135729.671875,124688.4375,132203.50625,4586.730737276215
102,rollout/ep_rew_mean,210944.0,132643.15625,132190.453125,136268.828125,136333.515625,125999.578125,132687.10625,4215.941806752072
103,rollout/ep_rew_mean,212992.0,132850.828125,132679.09375,136217.140625,136537.34375,126053.8046875,132867.6421875,4217.524867828807
104,rollout/ep_rew_mean,215040.0,134251.671875,133540.609375,135725.09375,137177.671875,126838.3828125,133506.6859375,3981.830370239707
105,rollout/ep_rew_mean,217088.0,134320.921875,134095.640625,136527.140625,136978.515625,127326.109375,133849.665625,3866.456614227946
106,rollout/ep_rew_mean,219136.0,134417.328125,134724.171875,136507.1875,137869.75,127566.6796875,134217.0234375,3972.1422517395067
107,rollout/ep_rew_mean,221184.0,133879.515625,135018.8125,136598.71875,137844.265625,128314.1875,134331.1,3686.615672506759
108,rollout/ep_rew_mean,223232.0,133863.890625,135080.828125,137276.5625,138214.1875,129051.734375,134697.440625,3596.358188079682
109,rollout/ep_rew_mean,225280.0,134967.21875,136662.078125,137642.828125,138427.421875,130059.390625,135551.7875,3331.0138577477896
110,rollout/ep_rew_mean,227328.0,135577.34375,136907.84375,137148.15625,138551.65625,130387.8671875,135714.5734375,3159.142449498462
111,rollout/ep_rew_mean,229376.0,135793.96875,138247.359375,137620.578125,139616.984375,129835.9296875,136222.9640625,3825.8698493352767
112,rollout/ep_rew_mean,231424.0,136242.53125,138427.984375,137611.703125,139834.53125,129739.1171875,136371.1734375,3929.534049704943
113,rollout/ep_rew_mean,233472.0,136474.9375,137719.71875,137995.53125,140951.640625,130380.25,136704.415625,3898.2198262689108
114,rollout/ep_rew_mean,235520.0,136742.953125,138140.5,137764.921875,140088.4375,130951.8984375,136737.7421875,3454.2004039081007
115,rollout/ep_rew_mean,237568.0,137870.78125,138423.71875,138298.625,139889.25,131224.46875,137141.36875,3393.974923298708
116,rollout/ep_rew_mean,239616.0,138712.828125,138290.28125,139637.109375,139803.859375,131368.546875,137562.525,3519.4343139675207
117,rollout/ep_rew_mean,241664.0,138760.71875,138560.671875,139948.71875,140565.71875,131396.765625,137846.51875,3699.945444847617
118,rollout/ep_rew_mean,243712.0,139462.671875,138312.390625,140438.828125,140969.3125,131773.609375,138191.3625,3727.8190153730575
119,rollout/ep_rew_mean,245760.0,139425.1875,137969.328125,140822.890625,140419.65625,131522.078125,138031.828125,3801.774411174592
120,rollout/ep_rew_mean,247808.0,139033.203125,138424.40625,140953.34375,140531.828125,131865.25,138161.60625,3670.306424028469
121,rollout/ep_rew_mean,249856.0,140210.734375,139328.71875,140244.453125,140219.8125,131919.546875,138384.653125,3634.903624284544
122,rollout/ep_rew_mean,251904.0,140496.4375,139760.953125,140117.015625,139342.90625,132219.890625,138387.440625,3474.097783961242
123,rollout/ep_rew_mean,253952.0,141609.109375,140481.03125,140575.859375,139808.75,133017.15625,139098.38125,3459.9255632029535
124,rollout/ep_rew_mean,256000.0,141277.859375,140313.78125,140721.734375,140828.21875,134626.171875,139553.553125,2775.773978419796
125,rollout/ep_rew_mean,258048.0,140873.671875,141466.421875,140891.625,141862.046875,134718.65625,139962.484375,2960.6360828813104
126,rollout/ep_rew_mean,260096.0,141270.609375,142437.15625,140573.25,141905.40625,135243.640625,140286.0125,2903.760753925853
127,rollout/ep_rew_mean,262144.0,142685.25,142893.0625,141458.921875,141961.265625,136419.515625,141083.603125,2669.4701617379396
128,rollout/ep_rew_mean,264192.0,142718.546875,143608.09375,141424.140625,142515.90625,136044.828125,141262.303125,3018.407571170309
129,rollout/ep_rew_mean,266240.0,143632.015625,144954.671875,142753.328125,143154.890625,136274.78125,142153.9375,3389.486778061296
130,rollout/ep_rew_mean,268288.0,143947.171875,144599.203125,143879.4375,144880.359375,136947.875,142850.809375,3327.1862997900707
131,rollout/ep_rew_mean,270336.0,143137.65625,144537.5,143803.890625,145220.34375,137164.296875,142772.7375,3230.9523264006284
132,rollout/ep_rew_mean,272384.0,143769.78125,145141.5625,143778.5,146013.9375,137398.234375,143220.403125,3391.3723272462607
133,rollout/ep_rew_mean,274432.0,142466.5625,145697.0625,143390.046875,144705.640625,137472.28125,142746.31875,3195.8548112263293
134,rollout/ep_rew_mean,276480.0,141644.015625,146380.203125,144051.609375,144414.28125,137811.421875,142860.30625,3286.118978501713
135,rollout/ep_rew_mean,278528.0,142583.984375,145817.453125,144446.484375,143677.15625,137685.3125,142842.078125,3113.8069695907725
136,rollout/ep_rew_mean,280576.0,142275.859375,146103.8125,144075.578125,144787.390625,137978.296875,143044.1875,3151.087305562223
137,rollout/ep_rew_mean,282624.0,141861.375,146956.25,144031.03125,145039.875,138005.625,143178.83125,3426.236089645923
138,rollout/ep_rew_mean,284672.0,142602.1875,146669.15625,143710.078125,146017.65625,139035.96875,143607.009375,3045.5978232165276
139,rollout/ep_rew_mean,286720.0,141861.0625,146886.9375,143847.46875,145990.09375,139594.90625,143636.09375,2984.791149568587
140,rollout/ep_rew_mean,288768.0,142931.3125,146955.609375,144134.453125,145404.453125,140570.390625,143999.24375,2430.5608189729714
141,rollout/ep_rew_mean,290816.0,143196.453125,146723.765625,144758.84375,145483.296875,141633.84375,144359.240625,1987.0849555765628
142,rollout/ep_rew_mean,292864.0,143368.703125,146379.1875,145911.28125,146857.40625,141247.171875,144752.75,2378.115602319022
143,rollout/ep_rew_mean,294912.0,144643.4375,145882.390625,146830.421875,147500.6875,140960.203125,145163.428125,2583.4108885194587
144,rollout/ep_rew_mean,296960.0,144826.75,145073.234375,146535.65625,148037.765625,140827.9375,145060.26875,2693.0272389798984
145,rollout/ep_rew_mean,299008.0,144837.578125,144441.421875,146088.59375,148315.671875,142041.25,145144.903125,2300.343654040537
146,rollout/ep_rew_mean,301056.0,145725.5625,144793.984375,145838.265625,148393.84375,141430.90625,145236.5125,2512.3936504670655
147,rollout/ep_rew_mean,303104.0,146280.734375,144471.109375,145977.453125,149000.28125,141104.125,145366.740625,2888.902002002292
148,rollout/ep_rew_mean,305152.0,146576.8125,145795.34375,146054.203125,148109.734375,141604.796875,145628.178125,2421.5215737736007
149,rollout/ep_rew_mean,307200.0,146768.53125,145215.234375,145922.5,148998.75,142175.875,145816.178125,2482.9410377559625
150,rollout/ep_rew_mean,309248.0,146240.453125,145620.71875,146338.640625,148960.28125,141342.765625,145700.571875,2753.232669853855
151,rollout/ep_rew_mean,311296.0,146720.171875,146605.890625,145341.34375,149142.140625,140754.71875,145712.853125,3094.080456873802
152,rollout/ep_rew_mean,313344.0,147422.296875,147228.65625,145231.203125,148840.96875,140900.375,145924.7,3089.1949333689736
153,rollout/ep_rew_mean,315392.0,147065.828125,147126.015625,145494.375,149225.96875,140885.5,145959.5375,3131.148191033741
154,rollout/ep_rew_mean,317440.0,147778.53125,148823.875,146499.71875,149781.953125,140681.671875,146713.15,3585.8064338554445
155,rollout/ep_rew_mean,319488.0,148109.921875,149479.8125,146183.578125,150235.375,140821.515625,146966.040625,3764.422121944166
156,rollout/ep_rew_mean,321536.0,148741.546875,150120.8125,146183.75,151135.796875,142024.5625,147641.29375,3648.3635365461873
157,rollout/ep_rew_mean,323584.0,148273.46875,149473.28125,146236.390625,150678.46875,142422.71875,147416.865625,3237.8887147418664
158,rollout/ep_rew_mean,325632.0,148917.78125,149385.53125,145352.15625,151283.59375,142198.609375,147427.534375,3625.3493773647506
159,rollout/ep_rew_mean,327680.0,149648.921875,150153.546875,145152.0,150852.515625,141850.90625,147531.578125,3883.2626606032395
160,rollout/ep_rew_mean,329728.0,149527.40625,150188.703125,144998.03125,151947.734375,141790.890625,147690.553125,4177.142165462338
161,rollout/ep_rew_mean,331776.0,149652.90625,150801.203125,146588.0625,152277.1875,142526.75,148369.221875,3877.550129607248
162,rollout/ep_rew_mean,333824.0,149973.453125,151375.84375,146466.328125,152067.6875,142142.65625,148405.19375,4113.290507892596
163,rollout/ep_rew_mean,335872.0,150339.109375,151899.34375,146637.90625,151804.640625,143714.15625,148879.03125,3588.5888931130594
164,rollout/ep_rew_mean,337920.0,150240.53125,152229.671875,147070.109375,151912.640625,143917.34375,149074.059375,3534.9548100998745
165,rollout/ep_rew_mean,339968.0,149854.140625,152722.34375,148788.171875,151534.96875,143695.765625,149319.078125,3488.6309984763757
166,rollout/ep_rew_mean,342016.0,149623.0,152538.296875,149232.546875,151017.9375,143153.28125,149113.0125,3576.104185927529
167,rollout/ep_rew_mean,344064.0,149695.71875,152544.65625,149123.34375,151862.8125,144102.203125,149465.746875,3322.775010118966
168,rollout/ep_rew_mean,346112.0,149143.5,153192.109375,148944.171875,152056.296875,144210.15625,149509.246875,3485.124885874479
169,rollout/ep_rew_mean,348160.0,148736.203125,153515.234375,148664.5625,152337.5625,144352.4375,149521.2,3603.8299766241803
170,rollout/ep_rew_mean,350208.0,149534.4375,154448.6875,149388.96875,152278.40625,144109.5625,149952.0125,3881.294986315879
171,rollout/ep_rew_mean,352256.0,149622.578125,154223.4375,149710.734375,152969.203125,144249.46875,150155.084375,3867.430258835705
172,rollout/ep_rew_mean,354304.0,148274.65625,154097.65625,149497.84375,153340.203125,144720.671875,149986.20625,3842.104557668318
173,rollout/ep_rew_mean,356352.0,147665.421875,154159.296875,149206.390625,154151.0625,143557.140625,149747.8625,4522.270214355882
174,rollout/ep_rew_mean,358400.0,147389.578125,153577.734375,148710.21875,154863.921875,142936.671875,149495.625,4836.175937680029
175,rollout/ep_rew_mean,360448.0,148033.421875,153823.96875,148063.15625,154133.578125,143406.234375,149492.071875,4514.304724060485
176,rollout/ep_rew_mean,362496.0,147534.171875,154342.015625,147880.5,154463.0625,143455.515625,149535.053125,4772.159178779801
177,rollout/ep_rew_mean,364544.0,148185.3125,154743.1875,148414.3125,154310.5625,143306.3125,149791.9375,4782.1353657388245
178,rollout/ep_rew_mean,366592.0,147702.078125,153532.796875,149435.96875,154510.109375,142651.625,149566.515625,4782.242887830773
179,rollout/ep_rew_mean,368640.0,147783.515625,152980.78125,149345.0,155705.421875,143678.421875,149898.628125,4655.364978226
180,rollout/ep_rew_mean,370688.0,148111.984375,152995.515625,148576.296875,156940.71875,144584.9375,150241.890625,4789.795682521109
181,rollout/ep_rew_mean,372736.0,149009.609375,151327.265625,148437.5,156430.03125,143926.203125,149826.121875,4562.59400512371
182,rollout/ep_rew_mean,374784.0,150258.515625,153303.953125,148767.640625,156573.71875,143520.5625,150484.878125,4912.305994889443
183,rollout/ep_rew_mean,376832.0,150740.140625,153033.140625,149529.421875,157013.46875,144706.640625,151004.5625,4531.331544524882
184,rollout/ep_rew_mean,378880.0,149523.09375,152779.421875,149053.65625,156918.6875,144786.3125,150612.234375,4528.377508676147
185,rollout/ep_rew_mean,380928.0,149700.84375,152518.28125,149186.296875,156857.21875,145482.4375,150749.015625,4234.3253767848755
186,rollout/ep_rew_mean,382976.0,150711.0625,153176.46875,149499.09375,157579.234375,144912.59375,151175.690625,4670.699211710119
187,rollout/ep_rew_mean,385024.0,150199.125,154026.015625,150458.8125,157703.734375,145225.578125,151522.653125,4663.936812238112
188,rollout/ep_rew_mean,387072.0,150166.34375,154269.03125,150663.578125,157652.109375,145721.09375,151694.43125,4505.578882424219
189,rollout/ep_rew_mean,389120.0,151206.046875,155553.796875,150438.109375,156130.828125,145430.421875,151751.840625,4347.830449767088
190,rollout/ep_rew_mean,391168.0,151122.78125,155419.640625,150654.796875,156335.65625,145435.5625,151793.6875,4357.463618847
191,rollout/ep_rew_mean,393216.0,151327.46875,155895.125,149793.09375,158270.25,145760.015625,152209.190625,4963.0980425271
192,rollout/ep_rew_mean,395264.0,151239.171875,156032.1875,150341.265625,157670.40625,146357.171875,152328.040625,4556.472271062121
193,rollout/ep_rew_mean,397312.0,151874.28125,156420.09375,149898.3125,157761.28125,146780.4375,152546.88125,4552.7717693605855
194,rollout/ep_rew_mean,399360.0,153353.09375,156253.890625,149291.265625,157949.375,147595.5625,152888.6375,4418.9772462092005
195,rollout/ep_rew_mean,401408.0,153314.625,156612.421875,150051.015625,158425.640625,147387.5,153158.240625,4545.811849995722
196,rollout/ep_rew_mean,403456.0,152657.8125,155835.65625,149364.875,158446.203125,148502.546875,152961.41875,4220.572915642482
197,rollout/ep_rew_mean,405504.0,153997.953125,155282.796875,149278.234375,158495.53125,148705.203125,153151.94375,4140.933493219092
198,rollout/ep_rew_mean,407552.0,154260.546875,155290.4375,149669.203125,158061.5625,148808.90625,153218.13125,3901.1557819302343
199,rollout/ep_rew_mean,409600.0,153674.5625,154495.359375,148972.4375,158404.1875,149030.46875,152915.403125,3994.9665718813244
200,rollout/ep_rew_mean,411648.0,152910.921875,155207.421875,149472.40625,157960.171875,149897.0625,153089.596875,3588.7306972667766
201,rollout/ep_rew_mean,413696.0,151773.875,155191.671875,150536.984375,156524.765625,150174.515625,152840.3625,2857.1475329340574
202,rollout/ep_rew_mean,415744.0,151786.09375,154937.875,150044.125,157221.015625,149472.515625,152692.325,3307.299665485324
203,rollout/ep_rew_mean,417792.0,151673.0,155377.9375,150681.671875,157554.203125,149423.21875,152942.00625,3402.479790093847
204,rollout/ep_rew_mean,419840.0,151620.640625,156775.25,150756.875,157911.25,149163.03125,153245.409375,3864.2053373822055
205,rollout/ep_rew_mean,421888.0,151215.578125,156901.484375,151128.59375,157543.390625,149076.921875,153173.19375,3801.015097308968
206,rollout/ep_rew_mean,423936.0,150779.796875,157174.9375,150949.640625,157167.203125,148325.578125,152879.43125,4052.9771848889636
207,rollout/ep_rew_mean,425984.0,149321.984375,158008.375,151617.8125,157338.640625,148903.3125,153038.025,4362.381310877037
208,rollout/ep_rew_mean,428032.0,149868.203125,158415.125,151046.09375,157627.734375,149267.40625,153244.9125,4415.8167690272285
209,rollout/ep_rew_mean,430080.0,149961.265625,158889.5,152175.578125,157687.765625,150053.203125,153753.4625,4254.997589972741
210,rollout/ep_rew_mean,432128.0,150207.921875,158564.421875,152609.421875,158292.015625,150597.40625,154054.2375,4096.701261428593
