,metric,step,run_0,run_1,run_2,run_3,run_4,mean,std
58,rollout/ep_rew_mean,120832.0,47528.73046875,59017.77734375,55063.33984375,56073.67578125,61293.19921875,55795.34453125,5233.5620422785105
59,rollout/ep_rew_mean,122880.0,49131.4375,60379.375,56061.71484375,56808.08203125,62793.3671875,57034.7953125,5191.548722407921
60,rollout/ep_rew_mean,124928.0,49901.23046875,60502.17578125,56692.50390625,56447.15625,65291.99609375,57767.0125,5676.125713529145
61,rollout/ep_rew_mean,126976.0,50819.7265625,61882.91796875,58011.83203125,56452.22265625,65923.390625,58618.01796875,5698.673557064563
62,rollout/ep_rew_mean,129024.0,51481.77734375,62465.953125,59574.328125,56653.03125,66810.125,59397.04296875,5800.5270235286935
63,rollout/ep_rew_mean,131072.0,52802.0625,63903.0,60981.21484375,57655.98828125,66476.9921875,60363.8515625,5357.01350475259
64,rollout/ep_rew_mean,133120.0,53418.3359375,64725.0234375,61421.171875,57899.015625,66724.6328125,60837.6359375,5333.63220054607
65,rollout/ep_rew_mean,135168.0,53958.57421875,67132.171875,62353.296875,57928.3828125,67822.2890625,61838.94296875,5947.183262773545
66,rollout/ep_rew_mean,137216.0,54880.5625,66977.234375,63888.38671875,58263.42578125,67667.390625,62335.4,5579.966270691167
67,rollout/ep_rew_mean,139264.0,54479.046875,68112.4375,64582.31640625,59028.046875,68945.9375,63029.55703125,6171.985111168921
68,rollout/ep_rew_mean,141312.0,54939.85546875,69794.984375,66061.3125,60700.82421875,69405.5703125,64180.509375,6321.766072921061
69,rollout/ep_rew_mean,143360.0,54214.0234375,70417.890625,66553.078125,61999.96484375,69728.796875,64582.75078125,6681.955686111365
70,rollout/ep_rew_mean,145408.0,54332.015625,72210.7734375,67305.90625,61917.2421875,69578.203125,65068.828125,7098.556206305675
71,rollout/ep_rew_mean,147456.0,54010.75390625,72937.59375,67712.125,62313.99609375,70563.515625,65507.596875,7549.8939797378
72,rollout/ep_rew_mean,149504.0,54663.97265625,73901.78125,68376.9921875,63415.1328125,70859.953125,66243.56640625,7526.5831308682
73,rollout/ep_rew_mean,151552.0,54638.1328125,73489.40625,69354.984375,63437.59375,71569.25,66497.8734375,7628.601340909765
74,rollout/ep_rew_mean,153600.0,54836.06640625,74032.03125,70693.2109375,64059.6015625,71154.0390625,66954.98984375,7696.4668019846295
75,rollout/ep_rew_mean,155648.0,55026.01171875,73428.171875,71214.4140625,64535.24609375,70523.46875,66945.4625,7431.92517219329
76,rollout/ep_rew_mean,157696.0,55178.6171875,73507.7265625,70959.46875,64369.95703125,71370.296875,67077.21328125,7479.301450223546
77,rollout/ep_rew_mean,159744.0,55658.78515625,73345.6796875,70756.375,64843.3828125,71520.578125,67224.96015625,7208.237421298275
78,rollout/ep_rew_mean,161792.0,55086.35546875,73298.171875,71485.75,64659.90234375,71840.40625,67274.1171875,7587.057014909261
79,rollout/ep_rew_mean,163840.0,56377.8046875,74569.390625,71268.0546875,64352.7421875,72115.5703125,67736.7125,7396.051404565783
80,rollout/ep_rew_mean,165888.0,56835.92578125,73506.0546875,71756.015625,65745.3984375,72837.78125,68136.23515625,7025.941223391887
81,rollout/ep_rew_mean,167936.0,57044.890625,72509.953125,73114.546875,66273.8125,74835.859375,68755.8125,7303.511524407845
82,rollout/ep_rew_mean,169984.0,57479.38671875,72414.15625,72829.8828125,65376.42578125,76206.046875,68861.1796875,7483.482510180083
83,rollout/ep_rew_mean,172032.0,56433.40625,73943.6484375,71486.515625,65928.96875,77417.8125,69042.0703125,8197.92121473743
84,rollout/ep_rew_mean,174080.0,56868.484375,74683.9765625,71363.3984375,65795.9609375,77936.890625,69329.7421875,8286.391613712181
85,rollout/ep_rew_mean,176128.0,57394.37890625,74921.203125,71384.9296875,65621.0859375,79601.953125,69784.71015625,8604.920063448753
86,rollout/ep_rew_mean,178176.0,57847.68359375,75039.9765625,71964.4609375,66399.6171875,80202.890625,70290.92578125,8567.056218655336
87,rollout/ep_rew_mean,180224.0,58823.58984375,75319.4296875,72722.25,66762.1953125,79083.1640625,70542.12578125,7939.409109163813
88,rollout/ep_rew_mean,182272.0,59524.79296875,74850.859375,72174.6953125,66540.359375,79586.2109375,70535.38359375,7752.765218873457
89,rollout/ep_rew_mean,184320.0,58544.0390625,75264.578125,72812.15625,66410.9296875,78989.7265625,70404.2859375,8058.263156388822
90,rollout/ep_rew_mean,186368.0,58197.3203125,76701.0234375,73202.5234375,66301.453125,79299.8203125,70740.428125,8542.362920663272
91,rollout/ep_rew_mean,188416.0,58493.8984375,78574.265625,72401.109375,66743.6640625,77502.0546875,70742.9984375,8303.584245474842
92,rollout/ep_rew_mean,190464.0,59138.58203125,79037.921875,72148.953125,67145.3515625,77159.2265625,70926.00703125,8052.771715521941
93,rollout/ep_rew_mean,192512.0,59306.2578125,78450.6953125,72740.1953125,67030.1640625,76862.1796875,70877.8984375,7831.585899651059
94,rollout/ep_rew_mean,194560.0,58217.41015625,79595.796875,72907.96875,67783.4609375,77185.046875,71137.93671875,8506.298658573762
95,rollout/ep_rew_mean,196608.0,57550.65234375,79798.0,72373.125,67679.640625,77504.796875,70981.24296875,8853.115811359241
96,rollout/ep_rew_mean,198656.0,57319.38671875,80350.703125,72754.65625,67773.0390625,77285.9921875,71096.75546875,9049.22391435392
97,rollout/ep_rew_mean,200704.0,56641.27734375,80473.359375,73520.8984375,68155.375,78262.3046875,71410.64296875,9516.593476987811
98,rollout/ep_rew_mean,202752.0,56198.45703125,80484.328125,73568.515625,68676.7109375,78539.3203125,71493.46640625,9703.825329814636
99,rollout/ep_rew_mean,204800.0,57022.06640625,80511.6171875,73537.7109375,70052.5390625,78521.1171875,71929.01015625,9293.049183385066
100,rollout/ep_rew_mean,206848.0,57616.24609375,79685.875,74578.328125,70346.8828125,79177.921875,72281.05078125,9034.28522411096
101,rollout/ep_rew_mean,208896.0,56769.31640625,79042.6015625,76253.1328125,71131.1796875,78353.546875,72309.95546875,9223.653599401538
102,rollout/ep_rew_mean,210944.0,56854.59765625,78426.765625,75688.953125,71868.2265625,78824.0,72332.50859375,9087.44235367465
103,rollout/ep_rew_mean,212992.0,57177.5703125,77592.4609375,75626.1015625,73212.96875,78980.296875,72517.8796875,8845.669767150133
104,rollout/ep_rew_mean,215040.0,58079.625,78045.125,75363.171875,74031.203125,78504.1953125,72804.6640625,8438.368073831023
105,rollout/ep_rew_mean,217088.0,58818.78125,78284.09375,76120.484375,74631.078125,78568.5234375,73284.5921875,8246.665087880523
106,rollout/ep_rew_mean,219136.0,59694.05859375,79118.4296875,75677.6015625,75849.09375,79869.765625,74041.78984375,8239.192818792375
107,rollout/ep_rew_mean,221184.0,60268.77734375,79409.296875,75572.7890625,75930.9296875,79492.03125,74134.76484375,7969.954871986545
108,rollout/ep_rew_mean,223232.0,60820.14453125,79369.4296875,76201.7890625,76244.2109375,80028.1015625,74532.73515625,7863.566269005689
109,rollout/ep_rew_mean,225280.0,62061.5234375,80501.734375,76308.453125,75422.96875,80667.40625,74992.4171875,7610.575128440184
110,rollout/ep_rew_mean,227328.0,63114.6796875,81759.1171875,75493.7890625,75780.796875,81485.15625,75526.7078125,7557.614065819794
111,rollout/ep_rew_mean,229376.0,63809.78125,82755.78125,75237.71875,75479.1640625,82239.5390625,75904.396875,7648.210643240527
112,rollout/ep_rew_mean,231424.0,63800.94921875,84619.4296875,76062.953125,75579.7421875,82978.2578125,76608.26640625,8217.93967212955
113,rollout/ep_rew_mean,233472.0,63522.1953125,84761.1953125,76075.015625,75711.8046875,82787.8203125,76571.60625,8321.413237469078
114,rollout/ep_rew_mean,235520.0,63503.51171875,83822.109375,77185.71875,74795.78125,82789.3828125,76419.30078125,8145.863051861366
115,rollout/ep_rew_mean,237568.0,63919.8515625,83398.8046875,77502.6328125,75127.1796875,83244.3359375,76638.5609375,7970.78447462622
116,rollout/ep_rew_mean,239616.0,64391.10546875,83702.140625,76923.1640625,75209.6796875,82827.90625,76610.79921875,7751.147751434367
117,rollout/ep_rew_mean,241664.0,64517.25390625,83223.9921875,77895.0390625,75386.6015625,83726.96875,76949.97109375,7797.44785713239
118,rollout/ep_rew_mean,243712.0,63962.203125,84093.9296875,78459.3359375,75847.4609375,83601.8984375,77192.965625,8172.589518489958
119,rollout/ep_rew_mean,245760.0,64187.29296875,84217.265625,78495.3828125,75478.6171875,84305.0703125,77336.72578125,8270.463877563298
120,rollout/ep_rew_mean,247808.0,64139.80859375,83690.78125,78929.984375,75400.6796875,84506.5078125,77333.55234375,8249.622955012475
121,rollout/ep_rew_mean,249856.0,64905.49609375,83483.953125,78770.375,76303.7578125,84963.1484375,77685.34609375,7953.000854808522
122,rollout/ep_rew_mean,251904.0,65174.81640625,83624.7734375,79462.421875,75133.90625,85024.5625,77684.09609375,7989.400532695703
123,rollout/ep_rew_mean,253952.0,64873.09375,83826.0390625,79310.4375,75791.03125,85836.984375,77927.5171875,8280.205968715427
124,rollout/ep_rew_mean,256000.0,65569.71875,84026.1484375,78935.25,76270.6953125,85501.578125,78060.678125,7920.6503741928545
125,rollout/ep_rew_mean,258048.0,64927.76953125,84396.8046875,78121.2421875,76980.0234375,86527.4453125,78190.65703125,8446.788510050283
126,rollout/ep_rew_mean,260096.0,64542.2265625,84033.7265625,78983.796875,76069.7578125,85661.296875,77858.1609375,8378.634905645335
127,rollout/ep_rew_mean,262144.0,64333.16796875,85715.0546875,79072.1171875,76456.5859375,85286.9609375,78172.77734375,8700.3802860228
128,rollout/ep_rew_mean,264192.0,64051.13671875,84723.3828125,77644.6875,77734.0546875,86632.21875,78157.09609375,8865.148642279157
129,rollout/ep_rew_mean,266240.0,64618.125,84523.03125,78171.2734375,78229.7265625,85479.1328125,78204.2578125,8328.196765284643
130,rollout/ep_rew_mean,268288.0,64715.734375,84418.765625,78219.3984375,77268.0390625,84842.671875,77892.921875,8139.732759699333
131,rollout/ep_rew_mean,270336.0,64453.41796875,84227.859375,77987.328125,77553.9296875,84766.3125,77797.76953125,8186.479027327204
132,rollout/ep_rew_mean,272384.0,65726.3125,84229.46875,77933.671875,77803.8203125,86301.640625,78398.9828125,8025.177136489492
133,rollout/ep_rew_mean,274432.0,66350.609375,84218.0625,78750.8828125,78875.9296875,87350.4296875,79109.1828125,8015.341286970415
134,rollout/ep_rew_mean,276480.0,66869.703125,85722.3671875,77651.6796875,78981.3671875,88152.609375,79475.5453125,8318.536220035161
135,rollout/ep_rew_mean,278528.0,67171.7109375,86469.8203125,77915.390625,78760.4375,89430.6953125,79949.6109375,8678.003880126325
136,rollout/ep_rew_mean,280576.0,67505.015625,86520.53125,79042.015625,79471.15625,91022.515625,80712.246875,8927.46807242977
137,rollout/ep_rew_mean,282624.0,68497.0546875,86931.2109375,79075.453125,79023.9296875,92209.71875,81147.4734375,9009.171599081164
138,rollout/ep_rew_mean,284672.0,68529.5,88052.328125,80119.2421875,78542.4375,92330.2578125,81514.753125,9207.523258151225
139,rollout/ep_rew_mean,286720.0,68048.3984375,87896.1953125,80408.7890625,78748.7578125,93091.15625,81638.659375,9550.860498625712
140,rollout/ep_rew_mean,288768.0,69082.25,88205.0234375,81098.140625,79421.0078125,93068.4375,82174.971875,9154.129735590474
141,rollout/ep_rew_mean,290816.0,69280.734375,88058.15625,81851.78125,78968.0546875,93239.4453125,82279.634375,9132.767794853227
142,rollout/ep_rew_mean,292864.0,68755.9140625,88955.890625,81551.6171875,78439.0390625,93359.9609375,82212.484375,9558.957593603298
143,rollout/ep_rew_mean,294912.0,68589.9453125,88305.59375,80988.7578125,77890.203125,92390.1875,81632.9375,9284.199511373401
144,rollout/ep_rew_mean,296960.0,68089.7890625,87308.5546875,82161.9765625,78706.1640625,90688.5390625,81391.0046875,8749.094915664737
145,rollout/ep_rew_mean,299008.0,68294.7265625,88366.5078125,82004.015625,79649.34375,90425.7890625,81748.0765625,8725.954630986089
146,rollout/ep_rew_mean,301056.0,68607.078125,87335.5234375,80723.5390625,78988.59375,89757.625,81082.471875,8284.134583184636
147,rollout/ep_rew_mean,303104.0,69239.9140625,87508.390625,80563.1171875,79119.3203125,90418.65625,81369.8796875,8252.478765548942
148,rollout/ep_rew_mean,305152.0,69827.3515625,87287.484375,80759.375,79639.3828125,91005.8203125,81703.8828125,8122.636540138288
149,rollout/ep_rew_mean,307200.0,69548.75,88162.8046875,80269.7265625,79363.7265625,92253.1484375,81919.63125,8775.709788759026
150,rollout/ep_rew_mean,309248.0,69609.3125,88835.6796875,80110.15625,78536.1484375,93052.3125,82028.721875,9192.047071060162
151,rollout/ep_rew_mean,311296.0,68771.796875,89561.0078125,79431.7734375,79704.359375,92755.6953125,82044.9265625,9482.811295808735
152,rollout/ep_rew_mean,313344.0,68888.8828125,89234.8046875,79508.8515625,80720.9609375,92080.4921875,82086.7984375,9133.23884405439
153,rollout/ep_rew_mean,315392.0,69615.8828125,90316.796875,79756.09375,80253.515625,92835.796875,82555.6171875,9307.144209230933
154,rollout/ep_rew_mean,317440.0,69923.8125,91511.125,79228.875,79126.546875,92612.6328125,82480.5984375,9535.52267642279
155,rollout/ep_rew_mean,319488.0,70585.359375,89996.34375,79354.90625,78616.265625,91994.3203125,82109.4390625,8838.951679918777
156,rollout/ep_rew_mean,321536.0,69137.9609375,90123.0625,79431.9375,79514.0234375,92449.203125,82131.2375,9398.017706381837
157,rollout/ep_rew_mean,323584.0,67919.546875,90657.0703125,79822.328125,79427.4140625,92836.703125,82132.6125,10023.855097285217
158,rollout/ep_rew_mean,325632.0,67969.25,91600.1875,78905.0390625,79393.40625,92842.203125,82142.0171875,10281.672820799626
159,rollout/ep_rew_mean,327680.0,66909.53125,90368.609375,78978.25,79963.1640625,93740.859375,81992.0828125,10593.42967502843
160,rollout/ep_rew_mean,329728.0,67477.59375,89351.4609375,80730.7734375,81981.5,94280.21875,82764.309375,10178.880930225952
161,rollout/ep_rew_mean,331776.0,67858.390625,89997.3828125,80979.734375,80938.125,94349.578125,82824.6421875,10188.518957684608
162,rollout/ep_rew_mean,333824.0,67995.1875,90434.0859375,81047.8203125,81135.875,96511.546875,83424.903125,10832.3033684133
163,rollout/ep_rew_mean,335872.0,67478.3046875,89591.0546875,80754.296875,82099.6328125,96970.4609375,83378.75,11007.672231895522
164,rollout/ep_rew_mean,337920.0,67132.671875,88840.7421875,80640.4296875,81976.71875,98768.140625,83471.740625,11619.193285109015
165,rollout/ep_rew_mean,339968.0,67170.7890625,90473.09375,81445.8671875,82275.5859375,98529.5234375,83978.971875,11680.382294349918
166,rollout/ep_rew_mean,342016.0,68200.9921875,90828.6484375,81682.40625,82536.2890625,99131.2734375,84475.921875,11527.962802744885
167,rollout/ep_rew_mean,344064.0,68891.640625,90970.421875,82102.5078125,83347.1484375,98144.390625,84691.221875,10937.902491269822
168,rollout/ep_rew_mean,346112.0,69350.203125,90364.84375,82305.0703125,84027.046875,99264.6640625,85062.365625,11015.53639132885
169,rollout/ep_rew_mean,348160.0,69214.8671875,91391.484375,82440.734375,83204.9453125,99162.6171875,85082.9296875,11184.128164824491
170,rollout/ep_rew_mean,350208.0,68335.21875,91966.4296875,81638.953125,82458.296875,98710.5625,84621.8921875,11524.622163544598
171,rollout/ep_rew_mean,352256.0,69339.7265625,91706.4140625,80547.4453125,83128.890625,98988.5859375,84742.2125,11279.347408077278
172,rollout/ep_rew_mean,354304.0,69647.84375,92218.1953125,81041.796875,83209.0234375,98352.453125,84893.8625,11010.19632807229
173,rollout/ep_rew_mean,356352.0,70245.1328125,92266.0859375,81574.078125,82500.9296875,96978.859375,84713.0171875,10387.07947337695
174,rollout/ep_rew_mean,358400.0,70010.6875,92390.515625,81696.6328125,83187.203125,97500.796875,84957.1671875,10603.754370179027
175,rollout/ep_rew_mean,360448.0,71260.0234375,92017.1171875,81488.2109375,83009.15625,97851.7890625,85125.259375,10239.788124876335
176,rollout/ep_rew_mean,362496.0,70903.8046875,91953.5078125,82131.5546875,84074.96875,96951.59375,85203.0859375,9984.638553622173
177,rollout/ep_rew_mean,364544.0,70946.328125,91524.2734375,81457.7734375,84712.84375,97924.328125,85313.109375,10237.79437755675
178,rollout/ep_rew_mean,366592.0,71629.7578125,92065.125,81957.9296875,84818.03125,97312.9453125,85556.7578125,9849.180140878694
179,rollout/ep_rew_mean,368640.0,72861.015625,92859.5859375,82602.71875,84143.5859375,98140.7109375,86121.5234375,9772.380020267763
180,rollout/ep_rew_mean,370688.0,73810.5078125,91372.6875,82076.125,85014.125,97645.9375,85983.8765625,9075.307098395513
181,rollout/ep_rew_mean,372736.0,71981.3984375,92111.015625,83577.7734375,84899.8984375,96912.3984375,85896.496875,9486.43744879164
182,rollout/ep_rew_mean,374784.0,71866.0625,92928.46875,83897.8203125,85075.90625,97135.046875,86180.6609375,9706.583515940545
183,rollout/ep_rew_mean,376832.0,71923.578125,92503.625,84179.5078125,85430.3125,98210.015625,86449.4078125,9901.466700053485
184,rollout/ep_rew_mean,378880.0,71770.6015625,92378.2578125,83939.25,85392.0078125,97245.9921875,86145.221875,9671.36483381255
185,rollout/ep_rew_mean,380928.0,71022.8828125,92826.0390625,84238.9296875,85480.7109375,96463.0078125,86006.3140625,9794.8227581513
186,rollout/ep_rew_mean,382976.0,70804.625,91746.1484375,83874.7890625,84575.265625,96728.7578125,85545.9171875,9804.837084582605
187,rollout/ep_rew_mean,385024.0,70938.8125,91992.3828125,84563.921875,83705.859375,95896.1640625,85419.428125,9569.772292377076
188,rollout/ep_rew_mean,387072.0,70437.578125,91743.9765625,83206.4765625,83448.125,93626.9375,84492.61875,9169.341102856888
189,rollout/ep_rew_mean,389120.0,71104.9453125,92383.328125,83043.1328125,85453.6015625,93276.140625,85052.2296875,8945.697659776766
190,rollout/ep_rew_mean,391168.0,70859.7265625,93154.4375,82811.5,83849.140625,93081.3046875,84751.221875,9186.324428933976
191,rollout/ep_rew_mean,393216.0,71822.8125,93190.375,82653.03125,84137.9921875,93391.4453125,85039.13125,8907.588492292882
192,rollout/ep_rew_mean,395264.0,71691.421875,93051.140625,81344.3203125,84077.953125,94503.6171875,84933.690625,9306.584180978167
193,rollout/ep_rew_mean,397312.0,72135.171875,94291.5078125,80113.5859375,83487.2109375,95376.0078125,85080.696875,9818.738099295704
194,rollout/ep_rew_mean,399360.0,72604.796875,94965.0,81672.171875,83802.2265625,95294.859375,85667.8109375,9607.362529031232
195,rollout/ep_rew_mean,401408.0,72418.1875,95920.6640625,81163.7421875,83893.4921875,95591.34375,85797.4859375,10031.211121075296
196,rollout/ep_rew_mean,403456.0,72555.015625,96089.125,82343.953125,83434.3359375,96717.6953125,86228.025,10211.713552972878
197,rollout/ep_rew_mean,405504.0,72368.3046875,96801.7265625,82101.9765625,82429.15625,97899.421875,86320.1171875,10857.36836807877
198,rollout/ep_rew_mean,407552.0,72113.3359375,97264.703125,82587.703125,83179.21875,98818.25,86792.6421875,11185.925050907459
199,rollout/ep_rew_mean,409600.0,71485.03125,97251.9140625,82611.703125,82019.703125,99854.84375,86644.6390625,11773.828015369949
200,rollout/ep_rew_mean,411648.0,71647.328125,97474.1796875,82799.0625,81715.1171875,100308.8125,86788.9,11915.247691071869
201,rollout/ep_rew_mean,413696.0,70966.4609375,96648.8125,83043.4609375,81421.0390625,99076.921875,86231.3390625,11617.344875387518
202,rollout/ep_rew_mean,415744.0,71616.03125,96839.2109375,84769.9765625,81645.484375,98514.7109375,86677.0828125,11171.253274678185
203,rollout/ep_rew_mean,417792.0,71691.9296875,95942.875,85497.6796875,82255.921875,99402.6328125,86958.2078125,11100.583782875385
204,rollout/ep_rew_mean,419840.0,71421.359375,95589.7265625,84831.6875,83797.859375,99589.2578125,87045.978125,11066.973074773538
