,metric,step,run_0,run_1,run_2,run_3,run_4,mean,std
0,rollout/ep_rew_mean,800.0,2991.994873046875,22274.12890625,9689.2763671875,21390.96484375,17434.595703125,14756.192138671875,8242.927278632327
1,rollout/ep_rew_mean,1600.0,1495.9974365234375,19637.064453125,8582.1376953125,13782.982421875,16792.298828125,12058.096166992187,7184.5125895947
2,rollout/ep_rew_mean,2400.0,997.3316040039062,19933.04296875,8938.091796875,13213.6552734375,15728.19921875,11762.064172363282,7219.011803351518
3,rollout/ep_rew_mean,3200.0,747.9987182617188,19637.28125,8591.0693359375,13585.2412109375,15439.8994140625,11600.297985839843,7247.473614704139
4,rollout/ep_rew_mean,4000.0,598.3989868164062,19094.826171875,8112.85546875,13113.193359375,15866.9189453125,11357.238586425781,7238.25785480961
5,rollout/ep_rew_mean,4800.0,498.6658020019531,18774.85546875,7923.212890625,12348.494140625,15430.765625,10995.198785400391,7100.053197460647
6,rollout/ep_rew_mean,5600.0,427.4278259277344,19296.3046875,7698.46826171875,11159.423828125,15172.7998046875,10750.884881591797,7222.109250741027
7,rollout/ep_rew_mean,6400.0,373.9993591308594,19340.515625,7429.90966796875,10573.8701171875,15104.32421875,10564.523797607422,7268.089533104209
8,rollout/ep_rew_mean,7200.0,332.4438781738281,19369.34765625,7104.3642578125,10190.6630859375,15189.955078125,10437.354791259766,7342.4555375207265
9,rollout/ep_rew_mean,8000.0,299.1994934082031,19344.912109375,7201.427734375,9861.5966796875,15278.4599609375,10397.119195556641,7354.551248843411
10,rollout/ep_rew_mean,8800.0,271.9995422363281,19309.01171875,6901.2978515625,10087.8154296875,15207.6904296875,10355.562994384765,7372.0633651149
11,rollout/ep_rew_mean,9600.0,249.33290100097656,19247.84375,6853.27294921875,9917.9970703125,15540.3828125,10361.765896606445,7425.432771930198
12,rollout/ep_rew_mean,10400.0,230.15345764160156,19234.548828125,6829.9443359375,9756.9970703125,15525.73828125,10315.47639465332,7430.868953768177
13,rollout/ep_rew_mean,11200.0,213.7139129638672,19158.8671875,6858.16259765625,9654.7119140625,15348.8994140625,10246.871005249024,7381.609040992223
14,rollout/ep_rew_mean,12000.0,199.46632385253906,19111.609375,6850.95166015625,9744.3974609375,15188.97265625,10219.079495239257,7344.031283050117
15,rollout/ep_rew_mean,12800.0,186.9996795654297,18823.3828125,6913.39208984375,9871.310546875,15338.099609375,10226.636947631836,7278.89508820886
16,rollout/ep_rew_mean,13600.0,175.99969482421875,18864.654296875,6980.25146484375,9953.8798828125,15231.447265625,10241.246520996094,7267.928300993647
17,rollout/ep_rew_mean,14400.0,166.22193908691406,18884.673828125,6963.29296875,9782.8310546875,15171.3662109375,10193.677200317383,7270.91545346816
